agency_cd,site_no,datetime,tz_cd,gage_height,approval_gage,discharge,approval_discharge
USGS,5325000,42881.46,CDT,16.24,A,25400,A
USGS,5325000,42881.47,CDT,16.23,A,25400,A
USGS,5325000,42881.48,CDT,16.22,A,25300,A
USGS,5325000,42881.49,CDT,16.22,A,25300,A
USGS,5325000,42881.50,CDT,16.22,A,25300,A
USGS,5325000,42881.51,CDT,16.21,A,25300,A
USGS,5325000,42881.52,CDT,16.22,A,25300,A
USGS,5325000,42881.53,CDT,16.22,A,25300,A
USGS,5325000,42881.54,CDT,16.22,A,25300,A
USGS,5325000,42881.55,CDT,16.23,A,25400,A
USGS,5325000,42881.56,CDT,16.22,A,25300,A
USGS,5325000,42881.57,CDT,16.22,A,25300,A
USGS,5325000,42881.58,CDT,16.22,A,25300,A
USGS,5325000,42881.59,CDT,16.22,A,25300,A
USGS,5325000,42881.60,CDT,16.21,A,25300,A
USGS,5325000,42881.61,CDT,16.19,A,25200,A
USGS,5325000,42881.63,CDT,16.21,A,25300,A
USGS,5325000,42881.64,CDT,16.2,A,25300,A
USGS,5325000,42881.65,CDT,16.2,A,25300,A
USGS,5325000,42881.66,CDT,16.21,A,25300,A
USGS,5325000,42881.67,CDT,16.2,A,25300,A
USGS,5325000,42881.68,CDT,16.2,A,25300,A
USGS,5325000,42881.69,CDT,16.2,A,25300,A
USGS,5325000,42881.71,CDT,16.19,A,25200,A
USGS,5325000,42881.72,CDT,16.18,A,25200,A
USGS,5325000,42881.73,CDT,16.18,A,25200,A
USGS,5325000,42881.74,CDT,16.17,A,25200,A
USGS,5325000,42881.75,CDT,16.16,A,25200,A
USGS,5325000,42881.76,CDT,16.17,A,25200,A
USGS,5325000,42881.77,CDT,16.17,A,25200,A
USGS,5325000,42881.78,CDT,16.18,A,25200,A
USGS,5325000,42881.80,CDT,16.16,A,25200,A
USGS,5325000,42881.81,CDT,16.16,A,25200,A
USGS,5325000,42881.82,CDT,16.16,A,25200,A
USGS,5325000,42881.83,CDT,16.14,A,25100,A
USGS,5325000,42881.84,CDT,16.14,A,25100,A
USGS,5325000,42881.85,CDT,16.12,A,25100,A
USGS,5325000,42881.86,CDT,16.16,A,25200,A
USGS,5325000,42881.88,CDT,16.15,A,25100,A
USGS,5325000,42881.89,CDT,16.15,A,25100,A
USGS,5325000,42881.91,CDT,16.14,A,25100,A
USGS,5325000,42881.92,CDT,16.13,A,25100,A
USGS,5325000,42881.93,CDT,16.13,A,25100,A
USGS,5325000,42881.94,CDT,16.13,A,25100,A
USGS,5325000,42881.96,CDT,16.13,A,25100,A
USGS,5325000,42881.97,CDT,16.12,A,25100,A
USGS,5325000,42881.98,CDT,16.13,A,25100,A
USGS,5325000,42881.99,CDT,16.13,A,25100,A
USGS,5325000,42882.00,CDT,16.14,A,25100,A
USGS,5325000,42882.01,CDT,16.14,A,25100,A
USGS,5325000,42882.02,CDT,16.13,A,25100,A
USGS,5325000,42882.04,CDT,16.13,A,25100,A
USGS,5325000,42882.05,CDT,16.12,A,25100,A
USGS,5325000,42882.06,CDT,16.13,A,25100,A
USGS,5325000,42882.07,CDT,16.12,A,25100,A
USGS,5325000,42882.08,CDT,16.1,A,25000,A
USGS,5325000,42882.09,CDT,16.11,A,25000,A
USGS,5325000,42882.10,CDT,16.11,A,25000,A
USGS,5325000,42882.11,CDT,16.11,A,25000,A
USGS,5325000,42882.13,CDT,16.1,A,25000,A
USGS,5325000,42882.14,CDT,16.11,A,25000,A
USGS,5325000,42882.16,CDT,16.1,A,25000,A
USGS,5325000,42882.17,CDT,16.09,A,25000,A
USGS,5325000,42882.18,CDT,16.08,A,24900,A
USGS,5325000,42882.19,CDT,16.09,A,25000,A
USGS,5325000,42882.20,CDT,16.08,A,24900,A
USGS,5325000,42882.21,CDT,16.08,A,24900,A
USGS,5325000,42882.22,CDT,16.08,A,24900,A
USGS,5325000,42882.23,CDT,16.07,A,24900,A
USGS,5325000,42882.24,CDT,16.07,A,24900,A
USGS,5325000,42882.25,CDT,16.08,A,24900,A
USGS,5325000,42882.26,CDT,16.08,A,24900,A
USGS,5325000,42882.27,CDT,16.06,A,24900,A
USGS,5325000,42882.28,CDT,16.07,A,24900,A
USGS,5325000,42882.29,CDT,16.07,A,24900,A
USGS,5325000,42882.30,CDT,16.07,A,24900,A
USGS,5325000,42882.31,CDT,16.04,A,24800,A
USGS,5325000,42882.32,CDT,16.04,A,24800,A
USGS,5325000,42882.33,CDT,16.05,A,24900,A
USGS,5325000,42882.34,CDT,16.04,A,24800,A
USGS,5325000,42882.35,CDT,16.04,A,24800,A
USGS,5325000,42882.36,CDT,16.04,A,24800,A
USGS,5325000,42882.38,CDT,16.02,A,24800,A
USGS,5325000,42882.39,CDT,16.04,A,24800,A
USGS,5325000,42882.40,CDT,16.02,A,24800,A
USGS,5325000,42882.42,CDT,16.01,A,24700,A
USGS,5325000,42882.43,CDT,16.01,A,24700,A
USGS,5325000,42882.44,CDT,16.01,A,24700,A
USGS,5325000,42882.45,CDT,16.01,A,24700,A
USGS,5325000,42882.46,CDT,15.99,A,24700,A
USGS,5325000,42882.47,CDT,15.99,A,24700,A
USGS,5325000,42882.48,CDT,16,A,24700,A
USGS,5325000,42882.50,CDT,15.99,A,24700,A
USGS,5325000,42882.51,CDT,15.99,A,24700,A
USGS,5325000,42882.52,CDT,15.98,A,24700,A
USGS,5325000,42882.53,CDT,15.98,A,24700,A
USGS,5325000,42882.54,CDT,15.97,A,24600,A
USGS,5325000,42882.55,CDT,15.99,A,24700,A
USGS,5325000,42882.56,CDT,15.97,A,24600,A
USGS,5325000,42882.57,CDT,15.97,A,24600,A
USGS,5325000,42882.58,CDT,15.97,A,24600,A
USGS,5325000,42882.59,CDT,15.96,A,24600,A
USGS,5325000,42882.60,CDT,15.96,A,24600,A
USGS,5325000,42882.61,CDT,15.95,A,24600,A
USGS,5325000,42882.63,CDT,15.95,A,24600,A
USGS,5325000,42882.64,CDT,15.94,A,24500,A
USGS,5325000,42882.65,CDT,15.94,A,24500,A
USGS,5325000,42882.66,CDT,15.94,A,24500,A
USGS,5325000,42882.67,CDT,15.93,A,24500,A
USGS,5325000,42882.68,CDT,15.93,A,24500,A
USGS,5325000,42882.69,CDT,15.91,A,24500,A
USGS,5325000,42882.70,CDT,15.92,A,24500,A
USGS,5325000,42882.71,CDT,15.92,A,24500,A
USGS,5325000,42882.72,CDT,15.91,A,24500,A
USGS,5325000,42882.73,CDT,15.89,A,24400,A
USGS,5325000,42882.74,CDT,15.9,A,24400,A
USGS,5325000,42882.75,CDT,15.9,A,24400,A
USGS,5325000,42882.76,CDT,15.89,A,24400,A
USGS,5325000,42882.77,CDT,15.88,A,24400,A
USGS,5325000,42882.78,CDT,15.89,A,24400,A
USGS,5325000,42882.79,CDT,15.88,A,24400,A
USGS,5325000,42882.80,CDT,15.88,A,24400,A
USGS,5325000,42882.81,CDT,15.88,A,24400,A
USGS,5325000,42882.82,CDT,15.86,A,24300,A
USGS,5325000,42882.83,CDT,15.87,A,24400,A
USGS,5325000,42882.84,CDT,15.86,A,24300,A
USGS,5325000,42882.85,CDT,15.85,A,24300,A
USGS,5325000,42882.88,CDT,15.84,A,24300,A
USGS,5325000,42882.89,CDT,15.83,A,24200,A
USGS,5325000,42882.90,CDT,15.83,A,24200,A
USGS,5325000,42882.91,CDT,15.83,A,24200,A
USGS,5325000,42882.92,CDT,15.83,A,24200,A
USGS,5325000,42882.93,CDT,15.83,A,24200,A
USGS,5325000,42882.94,CDT,15.8,A,24200,A
USGS,5325000,42882.95,CDT,15.8,A,24200,A
USGS,5325000,42882.96,CDT,15.81,A,24200,A
USGS,5325000,42882.97,CDT,15.81,A,24200,A
USGS,5325000,42882.98,CDT,15.8,A,24200,A
USGS,5325000,42882.99,CDT,15.8,A,24200,A
USGS,5325000,42883.00,CDT,15.79,A,24100,A
USGS,5325000,42883.01,CDT,15.8,A,24200,A
USGS,5325000,42883.02,CDT,15.77,A,24100,A
USGS,5325000,42883.03,CDT,15.78,A,24100,A
USGS,5325000,42883.04,CDT,15.76,A,24100,A
USGS,5325000,42883.05,CDT,15.77,A,24100,A
USGS,5325000,42883.06,CDT,15.77,A,24100,A
USGS,5325000,42883.07,CDT,15.76,A,24100,A
USGS,5325000,42883.08,CDT,15.76,A,24100,A
USGS,5325000,42883.09,CDT,15.76,A,24100,A
USGS,5325000,42883.10,CDT,15.73,A,24000,A
USGS,5325000,42883.11,CDT,15.74,A,24000,A
USGS,5325000,42883.13,CDT,15.73,A,24000,A
USGS,5325000,42883.14,CDT,15.74,A,24000,A
USGS,5325000,42883.15,CDT,15.73,A,24000,A
USGS,5325000,42883.16,CDT,15.73,A,24000,A
USGS,5325000,42883.17,CDT,15.71,A,23900,A
USGS,5325000,42883.19,CDT,15.7,A,23900,A
USGS,5325000,42883.20,CDT,15.69,A,23900,A
USGS,5325000,42883.22,CDT,15.68,A,23800,A
USGS,5325000,42883.23,CDT,15.69,A,23900,A
USGS,5325000,42883.24,CDT,15.68,A,23800,A
USGS,5325000,42883.25,CDT,15.69,A,23900,A
USGS,5325000,42883.26,CDT,15.68,A,23800,A
USGS,5325000,42883.27,CDT,15.68,A,23800,A
USGS,5325000,42883.28,CDT,15.69,A,23900,A
USGS,5325000,42883.29,CDT,15.66,A,23800,A
USGS,5325000,42883.30,CDT,15.66,A,23800,A
USGS,5325000,42883.31,CDT,15.65,A,23800,A
USGS,5325000,42883.32,CDT,15.65,A,23800,A
USGS,5325000,42883.33,CDT,15.66,A,23800,A
USGS,5325000,42883.34,CDT,15.65,A,23800,A
USGS,5325000,42883.35,CDT,15.63,A,23700,A
USGS,5325000,42883.36,CDT,15.63,A,23700,A
USGS,5325000,42883.38,CDT,15.63,A,23700,A
USGS,5325000,42883.39,CDT,15.6,A,23600,A
USGS,5325000,42883.40,CDT,15.62,A,23700,A
USGS,5325000,42883.41,CDT,15.62,A,23700,A
USGS,5325000,42883.42,CDT,15.6,A,23600,A
USGS,5325000,42883.43,CDT,15.6,A,23600,A
USGS,5325000,42883.44,CDT,15.59,A,23600,A
USGS,5325000,42883.45,CDT,15.55,A,23500,A
USGS,5325000,42883.46,CDT,15.6,A,23600,A
USGS,5325000,42883.47,CDT,15.6,A,23600,A
USGS,5325000,42883.48,CDT,15.59,A,23600,A
USGS,5325000,42883.49,CDT,15.58,A,23600,A
USGS,5325000,42883.50,CDT,15.57,A,23500,A
USGS,5325000,42883.51,CDT,15.55,A,23500,A
USGS,5325000,42883.52,CDT,15.54,A,23500,A
USGS,5325000,42883.53,CDT,15.55,A,23500,A
USGS,5325000,42883.54,CDT,15.53,A,23400,A
USGS,5325000,42883.55,CDT,15.56,A,23500,A
USGS,5325000,42883.56,CDT,15.53,A,23400,A
USGS,5325000,42883.57,CDT,15.52,A,23400,A
USGS,5325000,42883.58,CDT,15.51,A,23400,A
USGS,5325000,42883.59,CDT,15.5,A,23300,A
USGS,5325000,42883.60,CDT,15.51,A,23400,A
USGS,5325000,42883.61,CDT,15.49,A,23300,A
USGS,5325000,42883.63,CDT,15.49,A,23300,A
USGS,5325000,42883.64,CDT,15.49,A,23300,A
USGS,5325000,42883.65,CDT,15.47,A,23300,A
USGS,5325000,42883.66,CDT,15.44,A,23200,A
USGS,5325000,42883.67,CDT,15.48,A,23300,A
USGS,5325000,42883.68,CDT,15.47,A,23300,A
USGS,5325000,42883.69,CDT,15.46,A,23200,A
USGS,5325000,42883.70,CDT,15.44,A,23200,A
USGS,5325000,42883.71,CDT,15.46,A,23200,A
USGS,5325000,42883.72,CDT,15.45,A,23200,A
USGS,5325000,42883.73,CDT,15.42,A,23100,A
USGS,5325000,42883.74,CDT,15.41,A,23100,A
USGS,5325000,42883.75,CDT,15.43,A,23200,A
USGS,5325000,42883.76,CDT,15.41,A,23100,A
USGS,5325000,42883.77,CDT,15.39,A,23100,A
USGS,5325000,42883.78,CDT,15.41,A,23100,A
USGS,5325000,42883.79,CDT,15.4,A,23100,A
USGS,5325000,42883.80,CDT,15.4,A,23100,A
USGS,5325000,42883.81,CDT,15.36,A,23000,A
USGS,5325000,42883.82,CDT,15.38,A,23000,A
USGS,5325000,42883.83,CDT,15.37,A,23000,A
USGS,5325000,42883.84,CDT,15.37,A,23000,A
USGS,5325000,42883.86,CDT,15.36,A,23000,A
USGS,5325000,42883.88,CDT,15.34,A,22900,A
USGS,5325000,42883.89,CDT,15.35,A,22900,A
USGS,5325000,42883.90,CDT,15.32,A,22900,A
USGS,5325000,42883.91,CDT,15.32,A,22900,A
USGS,5325000,42883.92,CDT,15.32,A,22900,A
USGS,5325000,42883.93,CDT,15.29,A,22800,A
USGS,5325000,42883.94,CDT,15.3,A,22800,A
USGS,5325000,42883.95,CDT,15.3,A,22800,A
USGS,5325000,42883.96,CDT,15.29,A,22800,A
USGS,5325000,42883.97,CDT,15.29,A,22800,A
USGS,5325000,42883.98,CDT,15.29,A,22800,A
USGS,5325000,42883.99,CDT,15.3,A,22800,A
USGS,5325000,42884.00,CDT,15.26,A,22700,A
USGS,5325000,42884.01,CDT,15.28,A,22800,A
USGS,5325000,42884.02,CDT,15.27,A,22700,A
USGS,5325000,42884.03,CDT,15.27,A,22700,A
USGS,5325000,42884.04,CDT,15.26,A,22700,A
USGS,5325000,42884.05,CDT,15.25,A,22700,A
USGS,5325000,42884.06,CDT,15.26,A,22700,A
USGS,5325000,42884.07,CDT,15.25,A,22700,A
USGS,5325000,42884.08,CDT,15.24,A,22700,A
USGS,5325000,42884.09,CDT,15.25,A,22700,A
USGS,5325000,42884.10,CDT,15.22,A,22600,A
USGS,5325000,42884.11,CDT,15.23,A,22600,A
USGS,5325000,42884.13,CDT,15.21,A,22600,A
USGS,5325000,42884.14,CDT,15.22,A,22600,A
USGS,5325000,42884.15,CDT,15.2,A,22500,A
USGS,5325000,42884.16,CDT,15.2,A,22500,A
USGS,5325000,42884.17,CDT,15.18,A,22500,A
USGS,5325000,42884.18,CDT,15.18,A,22500,A
USGS,5325000,42884.20,CDT,15.18,A,22500,A
USGS,5325000,42884.21,CDT,15.16,A,22400,A
USGS,5325000,42884.22,CDT,15.16,A,22400,A
USGS,5325000,42884.23,CDT,15.16,A,22400,A
USGS,5325000,42884.24,CDT,15.16,A,22400,A
USGS,5325000,42884.25,CDT,15.15,A,22400,A
USGS,5325000,42884.26,CDT,15.13,A,22400,A
USGS,5325000,42884.27,CDT,15.13,A,22400,A
USGS,5325000,42884.28,CDT,15.12,A,22300,A
USGS,5325000,42884.30,CDT,15.11,A,22300,A
USGS,5325000,42884.31,CDT,15.12,A,22300,A
USGS,5325000,42884.32,CDT,15.09,A,22300,A
USGS,5325000,42884.33,CDT,15.1,A,22300,A
USGS,5325000,42884.34,CDT,15.08,A,22200,A
USGS,5325000,42884.35,CDT,15.1,A,22300,A
USGS,5325000,42884.36,CDT,15.08,A,22200,A
USGS,5325000,42884.38,CDT,15.08,A,22200,A
USGS,5325000,42884.39,CDT,15.07,A,22200,A
USGS,5325000,42884.40,CDT,15.06,A,22200,A
USGS,5325000,42884.41,CDT,15.07,A,22200,A
USGS,5325000,42884.42,CDT,15.06,A,22200,A
USGS,5325000,42884.43,CDT,15.07,A,22200,A
USGS,5325000,42884.44,CDT,15.04,A,22100,A
USGS,5325000,42884.45,CDT,15.04,A,22100,A
USGS,5325000,42884.46,CDT,15.02,A,22100,A
USGS,5325000,42884.47,CDT,15,A,22000,A
USGS,5325000,42884.48,CDT,14.99,A,22000,A
USGS,5325000,42884.49,CDT,14.99,A,22000,A
USGS,5325000,42884.50,CDT,14.97,A,21900,A
USGS,5325000,42884.51,CDT,14.98,A,22000,A
USGS,5325000,42884.52,CDT,14.98,A,22000,A
USGS,5325000,42884.53,CDT,14.99,A,22000,A
USGS,5325000,42884.54,CDT,14.98,A,22000,A
USGS,5325000,42884.56,CDT,14.95,A,21900,A
USGS,5325000,42884.57,CDT,14.97,A,21900,A
USGS,5325000,42884.58,CDT,14.96,A,21900,A
USGS,5325000,42884.59,CDT,14.96,A,21900,A
USGS,5325000,42884.60,CDT,14.93,A,21800,A
USGS,5325000,42884.61,CDT,14.96,A,21900,A
USGS,5325000,42884.64,CDT,14.91,A,21800,A
USGS,5325000,42884.65,CDT,14.93,A,21800,A
USGS,5325000,42884.66,CDT,14.93,A,21800,A
USGS,5325000,42884.67,CDT,14.9,A,21800,A
USGS,5325000,42884.68,CDT,14.9,A,21800,A
USGS,5325000,42884.69,CDT,14.88,A,21700,A
USGS,5325000,42884.70,CDT,14.87,A,21700,A
USGS,5325000,42884.71,CDT,14.88,A,21700,A
USGS,5325000,42884.72,CDT,14.88,A,21700,A
USGS,5325000,42884.73,CDT,14.87,A,21700,A
USGS,5325000,42884.75,CDT,14.87,A,21700,A
USGS,5325000,42884.76,CDT,14.84,A,21600,A
USGS,5325000,42884.77,CDT,14.86,A,21700,A
USGS,5325000,42884.78,CDT,14.84,A,21600,A
USGS,5325000,42884.79,CDT,14.84,A,21600,A
USGS,5325000,42884.80,CDT,14.83,A,21600,A
USGS,5325000,42884.81,CDT,14.82,A,21600,A
USGS,5325000,42884.82,CDT,14.81,A,21500,A
USGS,5325000,42884.83,CDT,14.82,A,21600,A
USGS,5325000,42884.84,CDT,14.79,A,21500,A
USGS,5325000,42884.85,CDT,14.79,A,21500,A
USGS,5325000,42884.86,CDT,14.78,A,21400,A
USGS,5325000,42884.88,CDT,14.78,A,21400,A
USGS,5325000,42884.89,CDT,14.77,A,21400,A
USGS,5325000,42884.90,CDT,14.76,A,21400,A
USGS,5325000,42884.91,CDT,14.76,A,21400,A
USGS,5325000,42884.92,CDT,14.76,A,21400,A
USGS,5325000,42884.93,CDT,14.75,A,21400,A
USGS,5325000,42884.94,CDT,14.75,A,21400,A
USGS,5325000,42884.95,CDT,14.75,A,21400,A
USGS,5325000,42884.96,CDT,14.74,A,21300,A
USGS,5325000,42884.97,CDT,14.74,A,21300,A
USGS,5325000,42884.98,CDT,14.73,A,21300,A
USGS,5325000,42884.99,CDT,14.71,A,21300,A
USGS,5325000,42885.00,CDT,14.71,A,21300,A
USGS,5325000,42885.01,CDT,14.71,A,21300,A
USGS,5325000,42885.02,CDT,14.7,A,21200,A
USGS,5325000,42885.03,CDT,14.69,A,21200,A
USGS,5325000,42885.04,CDT,14.68,A,21200,A
USGS,5325000,42885.05,CDT,14.67,A,21200,A
USGS,5325000,42885.06,CDT,14.67,A,21200,A
USGS,5325000,42885.07,CDT,14.67,A,21200,A
USGS,5325000,42885.09,CDT,14.66,A,21100,A
USGS,5325000,42885.10,CDT,14.66,A,21100,A
USGS,5325000,42885.11,CDT,14.65,A,21100,A
USGS,5325000,42885.13,CDT,14.64,A,21100,A
USGS,5325000,42885.14,CDT,14.62,A,21000,A
USGS,5325000,42885.15,CDT,14.62,A,21000,A
USGS,5325000,42885.16,CDT,14.63,A,21100,A
USGS,5325000,42885.17,CDT,14.61,A,21000,A
USGS,5325000,42885.18,CDT,14.61,A,21000,A
USGS,5325000,42885.19,CDT,14.6,A,21000,A
USGS,5325000,42885.20,CDT,14.6,A,21000,A
USGS,5325000,42885.21,CDT,14.6,A,21000,A
USGS,5325000,42885.22,CDT,14.57,A,20900,A
USGS,5325000,42885.23,CDT,14.59,A,21000,A
USGS,5325000,42885.24,CDT,14.58,A,20900,A
USGS,5325000,42885.25,CDT,14.55,A,20900,A
USGS,5325000,42885.26,CDT,14.56,A,20900,A
USGS,5325000,42885.27,CDT,14.55,A,20900,A
USGS,5325000,42885.28,CDT,14.55,A,20900,A
USGS,5325000,42885.29,CDT,14.54,A,20800,A
USGS,5325000,42885.30,CDT,14.53,A,20800,A
USGS,5325000,42885.31,CDT,14.53,A,20800,A
USGS,5325000,42885.32,CDT,14.51,A,20800,A
USGS,5325000,42885.33,CDT,14.51,A,20800,A
USGS,5325000,42885.34,CDT,14.51,A,20800,A
USGS,5325000,42885.35,CDT,14.51,A,20800,A
USGS,5325000,42885.36,CDT,14.47,A,20700,A
USGS,5325000,42885.38,CDT,14.47,A,20700,A
USGS,5325000,42885.39,CDT,14.48,A,20700,A
USGS,5325000,42885.40,CDT,14.47,A,20700,A
USGS,5325000,42885.41,CDT,14.47,A,20700,A
