agency_cd,site_no,datetime,tz_cd,discharge,approval_discharge,gage_height,approval_gage
USGS,5331000,42904.88,CDT,25600,A,5.57,A
USGS,5331000,42904.89,CDT,25800,A,5.6,A
USGS,5331000,42904.90,CDT,25800,A,5.61,A
USGS,5331000,42904.91,CDT,25800,A,5.6,A
USGS,5331000,42904.92,CDT,25700,A,5.59,A
USGS,5331000,42904.93,CDT,25700,A,5.58,A
USGS,5331000,42904.94,CDT,25700,A,5.58,A
USGS,5331000,42904.95,CDT,25800,A,5.6,A
USGS,5331000,42904.96,CDT,25800,A,5.61,A
USGS,5331000,42904.97,CDT,25700,A,5.59,A
USGS,5331000,42904.98,CDT,25600,A,5.56,A
USGS,5331000,42904.99,CDT,25900,A,5.62,A
USGS,5331000,42905.00,CDT,25700,A,5.59,A
USGS,5331000,42905.01,CDT,25900,A,5.62,A
USGS,5331000,42905.02,CDT,25700,A,5.59,A
USGS,5331000,42905.03,CDT,25800,A,5.61,A
USGS,5331000,42905.04,CDT,25800,A,5.61,A
USGS,5331000,42905.05,CDT,25800,A,5.6,A
USGS,5331000,42905.06,CDT,25800,A,5.6,A
USGS,5331000,42905.07,CDT,25800,A,5.61,A
USGS,5331000,42905.08,CDT,25800,A,5.61,A
USGS,5331000,42905.09,CDT,25800,A,5.6,A
USGS,5331000,42905.10,CDT,25800,A,5.61,A
USGS,5331000,42905.11,CDT,25700,A,5.59,A
USGS,5331000,42905.13,CDT,25800,A,5.61,A
USGS,5331000,42905.14,CDT,25900,A,5.62,A
USGS,5331000,42905.15,CDT,25900,A,5.62,A
USGS,5331000,42905.16,CDT,25800,A,5.61,A
USGS,5331000,42905.17,CDT,25800,A,5.6,A
USGS,5331000,42905.18,CDT,25900,A,5.62,A
USGS,5331000,42905.19,CDT,25800,A,5.61,A
USGS,5331000,42905.20,CDT,25800,A,5.6,A
USGS,5331000,42905.21,CDT,25800,A,5.61,A
USGS,5331000,42905.22,CDT,25900,A,5.62,A
USGS,5331000,42905.23,CDT,25700,A,5.58,A
USGS,5331000,42905.24,CDT,25600,A,5.56,A
USGS,5331000,42905.25,CDT,25800,A,5.6,A
USGS,5331000,42905.26,CDT,25700,A,5.59,A
USGS,5331000,42905.27,CDT,25700,A,5.59,A
USGS,5331000,42905.28,CDT,25600,A,5.57,A
USGS,5331000,42905.29,CDT,25700,A,5.58,A
USGS,5331000,42905.30,CDT,25600,A,5.57,A
USGS,5331000,42905.31,CDT,25600,A,5.57,A
USGS,5331000,42905.32,CDT,25600,A,5.57,A
USGS,5331000,42905.33,CDT,25600,A,5.56,A
USGS,5331000,42905.34,CDT,25700,A,5.58,A
USGS,5331000,42905.35,CDT,25600,A,5.57,A
USGS,5331000,42905.36,CDT,25600,A,5.56,A
USGS,5331000,42905.38,CDT,25600,A,5.56,A
USGS,5331000,42905.39,CDT,25700,A,5.58,A
USGS,5331000,42905.40,CDT,25500,A,5.55,A
USGS,5331000,42905.41,CDT,25600,A,5.56,A
USGS,5331000,42905.42,CDT,25500,A,5.55,A
USGS,5331000,42905.43,CDT,25600,A,5.56,A
USGS,5331000,42905.44,CDT,25700,A,5.59,A
USGS,5331000,42905.45,CDT,25600,A,5.57,A
USGS,5331000,42905.46,CDT,25600,A,5.57,A
USGS,5331000,42905.47,CDT,25300,A,5.52,A
USGS,5331000,42905.48,CDT,25600,A,5.56,A
USGS,5331000,42905.49,CDT,25600,A,5.56,A
USGS,5331000,42905.50,CDT,25600,A,5.56,A
USGS,5331000,42905.51,CDT,25500,A,5.55,A
USGS,5331000,42905.52,CDT,25600,A,5.57,A
USGS,5331000,42905.53,CDT,25600,A,5.56,A
USGS,5331000,42905.54,CDT,25400,A,5.54,A
USGS,5331000,42905.55,CDT,25600,A,5.56,A
USGS,5331000,42905.56,CDT,25500,A,5.55,A
USGS,5331000,42905.57,CDT,25500,A,5.55,A
USGS,5331000,42905.58,CDT,25400,A,5.53,A
USGS,5331000,42905.59,CDT,25300,A,5.52,A
USGS,5331000,42905.60,CDT,25600,A,5.56,A
USGS,5331000,42905.61,CDT,25400,A,5.54,A
USGS,5331000,42905.63,CDT,25400,A,5.54,A
USGS,5331000,42905.64,CDT,25400,A,5.53,A
USGS,5331000,42905.65,CDT,25400,A,5.53,A
USGS,5331000,42905.66,CDT,25400,A,5.53,A
USGS,5331000,42905.67,CDT,25400,A,5.53,A
USGS,5331000,42905.68,CDT,25400,A,5.54,A
USGS,5331000,42905.69,CDT,25300,A,5.51,A
USGS,5331000,42905.70,CDT,25200,A,5.5,A
USGS,5331000,42905.71,CDT,25300,A,5.51,A
USGS,5331000,42905.72,CDT,25300,A,5.51,A
USGS,5331000,42905.73,CDT,25700,A,5.49,A
USGS,5331000,42905.74,CDT,25300,A,5.51,A
USGS,5331000,42905.75,CDT,25300,A,5.52,A
USGS,5331000,42905.76,CDT,25200,A,5.5,A
USGS,5331000,42905.77,CDT,25400,A,5.49,A
USGS,5331000,42905.78,CDT,25300,A,5.51,A
USGS,5331000,42905.79,CDT,25200,A,5.5,A
USGS,5331000,42905.80,CDT,24900,A,5.49,A
USGS,5331000,42905.81,CDT,25300,A,5.48,A
USGS,5331000,42905.82,CDT,25300,A,5.52,A
USGS,5331000,42905.83,CDT,25300,A,5.52,A
USGS,5331000,42905.84,CDT,25200,A,5.5,A
USGS,5331000,42905.85,CDT,25800,A,5.48,A
USGS,5331000,42905.86,CDT,25200,A,5.5,A
USGS,5331000,42905.88,CDT,25200,A,5.5,A
USGS,5331000,42905.89,CDT,25500,A,5.49,A
USGS,5331000,42905.90,CDT,25200,A,5.5,A
USGS,5331000,42905.91,CDT,25300,A,5.49,A
USGS,5331000,42905.92,CDT,25200,A,5.47,A
USGS,5331000,42905.93,CDT,25200,A,5.48,A
USGS,5331000,42905.94,CDT,25300,A,5.48,A
USGS,5331000,42905.95,CDT,25300,A,5.49,A
USGS,5331000,42905.96,CDT,25100,A,5.49,A
USGS,5331000,42905.97,CDT,25300,A,5.48,A
USGS,5331000,42905.98,CDT,25000,A,5.47,A
USGS,5331000,42905.99,CDT,24500,A,5.48,A
USGS,5331000,42906.00,CDT,25400,A,5.53,A
USGS,5331000,42906.01,CDT,25500,A,5.49,A
USGS,5331000,42906.02,CDT,25600,A,5.45,A
USGS,5331000,42906.03,CDT,25300,A,5.52,A
USGS,5331000,42906.04,CDT,26200,A,5.49,A
USGS,5331000,42906.05,CDT,26500,A,5.47,A
USGS,5331000,42906.06,CDT,26100,A,5.48,A
USGS,5331000,42906.07,CDT,25800,A,5.46,A
USGS,5331000,42906.08,CDT,25500,A,5.47,A
USGS,5331000,42906.09,CDT,25500,A,5.41,A
USGS,5331000,42906.10,CDT,25100,A,5.45,A
USGS,5331000,42906.11,CDT,25600,A,5.46,A
USGS,5331000,42906.13,CDT,25400,A,5.44,A
USGS,5331000,42906.14,CDT,25900,A,5.42,A
USGS,5331000,42906.15,CDT,26400,A,5.43,A
USGS,5331000,42906.16,CDT,26100,A,5.44,A
USGS,5331000,42906.17,CDT,25700,A,5.44,A
USGS,5331000,42906.18,CDT,25900,A,5.44,A
USGS,5331000,42906.19,CDT,25400,A,5.47,A
USGS,5331000,42906.20,CDT,25000,A,5.43,A
USGS,5331000,42906.21,CDT,24900,A,5.46,A
USGS,5331000,42906.22,CDT,25000,A,5.43,A
USGS,5331000,42906.23,CDT,24700,A,5.43,A
USGS,5331000,42906.24,CDT,24000,A,5.39,A
USGS,5331000,42906.25,CDT,24700,A,5.44,A
USGS,5331000,42906.26,CDT,25100,A,5.42,A
USGS,5331000,42906.27,CDT,24700,A,5.43,A
USGS,5331000,42906.28,CDT,25300,A,5.43,A
USGS,5331000,42906.29,CDT,24600,A,5.42,A
USGS,5331000,42906.30,CDT,25000,A,5.42,A
USGS,5331000,42906.31,CDT,25500,A,5.41,A
USGS,5331000,42906.32,CDT,25100,A,5.4,A
USGS,5331000,42906.33,CDT,24800,A,5.41,A
USGS,5331000,42906.34,CDT,24200,A,5.42,A
USGS,5331000,42906.35,CDT,24400,A,5.41,A
USGS,5331000,42906.36,CDT,23900,A,5.39,A
USGS,5331000,42906.38,CDT,24000,A,5.42,A
USGS,5331000,42906.39,CDT,23700,A,5.42,A
USGS,5331000,42906.40,CDT,24600,A,5.41,A
USGS,5331000,42906.41,CDT,24400,A,5.4,A
USGS,5331000,42906.42,CDT,24700,A,5.41,A
USGS,5331000,42906.43,CDT,24700,A,5.42,A
USGS,5331000,42906.44,CDT,25300,A,5.43,A
USGS,5331000,42906.45,CDT,25300,A,5.4,A
USGS,5331000,42906.46,CDT,24600,A,5.4,A
USGS,5331000,42906.47,CDT,25200,A,5.4,A
USGS,5331000,42906.48,CDT,25100,A,5.4,A
USGS,5331000,42906.49,CDT,24500,A,5.38,A
USGS,5331000,42906.50,CDT,24600,A,5.41,A
USGS,5331000,42906.51,CDT,26000,A,5.39,A
USGS,5331000,42906.52,CDT,24100,A,5.38,A
USGS,5331000,42906.53,CDT,24800,A,5.38,A
USGS,5331000,42906.54,CDT,24700,A,5.38,A
USGS,5331000,42906.55,CDT,24400,A,5.39,A
USGS,5331000,42906.56,CDT,24500,A,5.39,A
USGS,5331000,42906.57,CDT,24700,A,5.39,A
USGS,5331000,42906.58,CDT,24400,A,5.4,A
USGS,5331000,42906.59,CDT,24800,A,5.42,A
USGS,5331000,42906.60,CDT,24900,A,5.41,A
USGS,5331000,42906.61,CDT,24400,A,5.39,A
USGS,5331000,42906.63,CDT,24700,A,5.41,A
USGS,5331000,42906.64,CDT,24800,A,5.39,A
USGS,5331000,42906.65,CDT,24600,A,5.38,A
USGS,5331000,42906.66,CDT,24700,A,5.38,A
USGS,5331000,42906.67,CDT,25300,A,5.38,A
USGS,5331000,42906.68,CDT,24600,A,5.39,A
USGS,5331000,42906.69,CDT,24600,A,5.4,A
USGS,5331000,42906.70,CDT,24700,A,5.37,A
USGS,5331000,42906.71,CDT,24800,A,5.39,A
USGS,5331000,42906.72,CDT,24400,A,5.38,A
USGS,5331000,42906.73,CDT,24500,A,5.42,A
USGS,5331000,42906.74,CDT,23900,A,5.28,A
USGS,5331000,42906.75,CDT,24400,A,5.38,A
USGS,5331000,42906.76,CDT,25100,A,5.4,A
USGS,5331000,42906.77,CDT,25400,A,5.4,A
USGS,5331000,42906.78,CDT,24700,A,5.39,A
USGS,5331000,42906.79,CDT,24900,A,5.41,A
USGS,5331000,42906.80,CDT,24700,A,5.39,A
USGS,5331000,42906.81,CDT,24800,A,5.4,A
USGS,5331000,42906.82,CDT,24700,A,5.37,A
USGS,5331000,42906.83,CDT,25700,A,5.38,A
USGS,5331000,42906.84,CDT,25500,A,5.4,A
USGS,5331000,42906.85,CDT,25600,A,5.37,A
USGS,5331000,42906.86,CDT,24700,A,5.39,A
USGS,5331000,42906.88,CDT,24300,A,5.4,A
USGS,5331000,42906.89,CDT,24500,A,5.41,A
USGS,5331000,42906.90,CDT,24900,A,5.41,A
USGS,5331000,42906.91,CDT,24800,A,5.4,A
USGS,5331000,42906.92,CDT,24500,A,5.4,A
USGS,5331000,42906.93,CDT,23900,A,5.4,A
USGS,5331000,42906.94,CDT,24200,A,5.39,A
USGS,5331000,42906.95,CDT,23700,A,5.38,A
USGS,5331000,42906.96,CDT,24400,A,5.4,A
USGS,5331000,42906.97,CDT,24500,A,5.4,A
USGS,5331000,42906.98,CDT,24100,A,5.42,A
USGS,5331000,42906.99,CDT,24500,A,5.39,A
USGS,5331000,42907.00,CDT,24500,A,5.4,A
USGS,5331000,42907.01,CDT,25400,A,5.39,A
USGS,5331000,42907.02,CDT,25700,A,5.4,A
USGS,5331000,42907.03,CDT,25800,A,5.41,A
USGS,5331000,42907.04,CDT,25600,A,5.39,A
USGS,5331000,42907.05,CDT,25700,A,5.4,A
USGS,5331000,42907.06,CDT,25700,A,5.38,A
USGS,5331000,42907.07,CDT,25900,A,5.39,A
USGS,5331000,42907.08,CDT,26100,A,5.39,A
USGS,5331000,42907.09,CDT,25900,A,5.36,A
USGS,5331000,42907.10,CDT,25500,A,5.39,A
USGS,5331000,42907.11,CDT,25900,A,5.38,A
USGS,5331000,42907.13,CDT,26000,A,5.38,A
USGS,5331000,42907.14,CDT,25600,A,5.38,A
USGS,5331000,42907.15,CDT,25800,A,5.38,A
USGS,5331000,42907.16,CDT,26100,A,5.38,A
USGS,5331000,42907.17,CDT,25700,A,5.37,A
USGS,5331000,42907.18,CDT,25500,A,5.38,A
USGS,5331000,42907.19,CDT,25900,A,5.37,A
USGS,5331000,42907.20,CDT,25600,A,5.37,A
USGS,5331000,42907.21,CDT,25500,A,5.39,A
USGS,5331000,42907.22,CDT,25600,A,5.38,A
USGS,5331000,42907.23,CDT,25400,A,5.39,A
USGS,5331000,42907.24,CDT,25100,A,5.37,A
USGS,5331000,42907.25,CDT,25900,A,5.36,A
USGS,5331000,42907.26,CDT,25000,A,5.38,A
USGS,5331000,42907.27,CDT,25000,A,5.35,A
USGS,5331000,42907.28,CDT,25500,A,5.35,A
USGS,5331000,42907.29,CDT,25600,A,5.33,A
USGS,5331000,42907.30,CDT,25900,A,5.33,A
USGS,5331000,42907.31,CDT,25700,A,5.35,A
USGS,5331000,42907.32,CDT,25100,A,5.32,A
USGS,5331000,42907.33,CDT,26200,A,5.32,A
USGS,5331000,42907.34,CDT,26800,A,5.32,A
USGS,5331000,42907.35,CDT,25300,A,5.32,A
USGS,5331000,42907.36,CDT,24200,A,5.31,A
USGS,5331000,42907.38,CDT,24300,A,5.3,A
USGS,5331000,42907.39,CDT,23600,A,5.31,A
USGS,5331000,42907.40,CDT,24200,A,5.35,A
USGS,5331000,42907.41,CDT,23800,A,5.31,A
USGS,5331000,42907.42,CDT,23900,A,5.29,A
USGS,5331000,42907.43,CDT,23200,A,5.32,A
USGS,5331000,42907.44,CDT,23800,A,5.32,A
USGS,5331000,42907.45,CDT,23800,A,5.32,A
USGS,5331000,42907.46,CDT,23500,A,5.32,A
USGS,5331000,42907.47,CDT,23800,A,5.35,A
USGS,5331000,42907.48,CDT,23600,A,5.31,A
USGS,5331000,42907.49,CDT,23500,A,5.31,A
USGS,5331000,42907.50,CDT,23400,A,5.31,A
USGS,5331000,42907.51,CDT,23400,A,5.3,A
USGS,5331000,42907.52,CDT,23300,A,5.29,A
USGS,5331000,42907.53,CDT,23500,A,5.31,A
USGS,5331000,42907.54,CDT,23600,A,5.32,A
USGS,5331000,42907.55,CDT,23600,A,5.29,A
USGS,5331000,42907.56,CDT,23600,A,5.3,A
USGS,5331000,42907.57,CDT,24100,A,5.31,A
USGS,5331000,42907.58,CDT,23700,A,5.3,A
USGS,5331000,42907.59,CDT,23600,A,5.28,A
USGS,5331000,42907.60,CDT,23200,A,5.27,A
USGS,5331000,42907.61,CDT,24000,A,5.28,A
USGS,5331000,42907.63,CDT,23900,A,5.29,A
USGS,5331000,42907.64,CDT,23500,A,5.32,A
USGS,5331000,42907.65,CDT,23800,A,5.3,A
USGS,5331000,42907.66,CDT,23600,A,5.31,A
USGS,5331000,42907.67,CDT,23100,A,5.3,A
USGS,5331000,42907.68,CDT,24000,A,5.3,A
USGS,5331000,42907.69,CDT,23300,A,5.28,A
USGS,5331000,42907.70,CDT,23200,A,5.28,A
USGS,5331000,42907.71,CDT,23400,A,5.28,A
USGS,5331000,42907.72,CDT,23300,A,5.28,A
USGS,5331000,42907.73,CDT,23600,A,5.28,A
USGS,5331000,42907.74,CDT,23200,A,5.29,A
USGS,5331000,42907.75,CDT,23100,A,5.28,A
USGS,5331000,42907.76,CDT,23300,A,5.26,A
USGS,5331000,42907.77,CDT,23300,A,5.31,A
USGS,5331000,42907.78,CDT,23200,A,5.26,A
USGS,5331000,42907.79,CDT,23300,A,5.27,A
USGS,5331000,42907.80,CDT,23000,A,5.26,A
USGS,5331000,42907.81,CDT,23300,A,5.24,A
USGS,5331000,42907.82,CDT,23900,A,5.3,A
USGS,5331000,42907.83,CDT,24200,A,5.25,A
USGS,5331000,42907.84,CDT,23800,A,5.28,A
USGS,5331000,42907.85,CDT,23100,A,5.25,A
USGS,5331000,42907.86,CDT,23100,A,5.26,A
USGS,5331000,42907.88,CDT,23300,A,5.23,A
USGS,5331000,42907.89,CDT,23600,A,5.26,A
USGS,5331000,42907.90,CDT,24800,A,5.22,A
USGS,5331000,42907.91,CDT,24000,A,5.25,A
USGS,5331000,42907.92,CDT,23200,A,5.23,A
USGS,5331000,42907.93,CDT,23200,A,5.24,A
USGS,5331000,42907.94,CDT,23300,A,5.23,A
USGS,5331000,42907.95,CDT,23500,A,5.21,A
USGS,5331000,42907.96,CDT,23700,A,5.24,A
USGS,5331000,42907.97,CDT,23300,A,5.23,A
USGS,5331000,42907.98,CDT,23400,A,5.23,A
USGS,5331000,42907.99,CDT,24200,A,5.22,A
USGS,5331000,42908.00,CDT,24700,A,5.21,A
USGS,5331000,42908.01,CDT,24300,A,5.21,A
USGS,5331000,42908.02,CDT,25500,A,5.2,A
